Time	LH_Ext_HC	LH_FLX_HC	
1.6796	-0.06198671	-0.03659151	
1.6798	-0.06198236	-0.03660908	
1.68	-0.06197801	-0.03662655	
1.6802	-0.06197368	-0.03664391	
1.6804	-0.06196935	-0.03666119	
1.6806	-0.06196503	-0.03667836	
1.6808	-0.06196072	-0.03669543	
1.681	-0.06195642	-0.03671241	
1.6812	-0.06195213	-0.03672929	
1.6814	-0.06194784	-0.03674608	
1.6816	-0.06194356	-0.03676277	
1.6818	-0.06193929	-0.03677937	
1.682	-0.06193503	-0.03679587	
1.6822	-0.06193077	-0.03681228	
1.6824	-0.06192653	-0.0368286	
1.6826	-0.06192229	-0.03684483	
1.6828	-0.06191806	-0.03686096	
1.683	-0.06191384	-0.03687701	
1.6832	-0.06190962	-0.03689296	
1.6834	-0.06190542	-0.03690882	
1.6836	-0.06190122	-0.03692459	
1.6838	-0.06189703	-0.03694028	
1.684	-0.06189284	-0.03695587	
1.6842	-0.06188867	-0.03697138	
1.6844	-0.0618845	-0.0369868	
1.6846	-0.06188034	-0.03700213	
1.6848	-0.06187619	-0.03701738	
1.685	-0.06187205	-0.03703254	
1.6852	-0.06186792	-0.03704761	
1.6854	-0.06186379	-0.0370626	
1.6856	-0.06185967	-0.03707751	
1.6858	-0.06185555	-0.03709233	
1.686	-0.06185145	-0.03710707	
1.6862	-0.06184736	-0.03712172	
1.6864	-0.06184326	-0.03713629	
1.6866	-0.06183919	-0.03715078	
1.6868	-0.06183511	-0.03716519	
1.687	-0.06183105	-0.03717951	
1.6872	-0.06182699	-0.03719376	
1.6874	-0.06182294	-0.03720793	
1.6876	-0.0618189	-0.03722201	
1.6878	-0.06181486	-0.03723602	
1.688	-0.06181084	-0.03724995	
1.6882	-0.06180682	-0.0372638	
1.6884	-0.0618028	-0.03727757	
1.6886	-0.0617988	-0.03729127	
1.6888	-0.06179481	-0.03730489	
1.689	-0.06179082	-0.03731843	
1.6892	-0.06178683	-0.03733189	
1.6894	-0.06178286	-0.03734528	
1.6896	-0.0617789	-0.0373586	
1.6898	-0.06177494	-0.03737184	
1.69	-0.06177099	-0.03738501	
1.6902	-0.06176705	-0.0373981	
1.6904	-0.06176311	-0.03741112	
1.6906	-0.06175918	-0.03742406	
1.6908	-0.06175526	-0.03743694	
1.691	-0.06175135	-0.03744974	
1.6912	-0.06174744	-0.03746247	
1.6914	-0.06174354	-0.03747513	
1.6916	-0.06173965	-0.03748772	
1.6918	-0.06173577	-0.03750023	
1.692	-0.06173189	-0.03751268	
1.6922	-0.06172803	-0.03752506	
1.6924	-0.06172416	-0.03753737	
1.6926	-0.06172031	-0.03754961	
1.6928	-0.06171646	-0.03756179	
1.693	-0.06171263	-0.03757389	
1.6932	-0.0617088	-0.03758593	
1.6934	-0.06170497	-0.0375979	
1.6936	-0.06170116	-0.0376098	
1.6938	-0.06169735	-0.03762164	
1.694	-0.06169354	-0.03763341	
1.6942	-0.06168975	-0.03764512	
1.6944	-0.06168596	-0.03765676	
1.6946	-0.06168218	-0.03766834	
1.6948	-0.06167841	-0.03767985	
1.695	-0.06167464	-0.0376913	
1.6952	-0.06167088	-0.03770268	
1.6954	-0.06166713	-0.03771401	
1.6956	-0.06166339	-0.03772527	
1.6958	-0.06165965	-0.03773646	
1.696	-0.06165592	-0.0377476	
1.6962	-0.0616522	-0.03775867	
1.6964	-0.06164849	-0.03776969	
1.6966	-0.06164478	-0.03778064	
1.6968	-0.06164108	-0.03779153	
1.697	-0.06163739	-0.03780236	
1.6972	-0.0616337	-0.03781314	
1.6974	-0.06163002	-0.03782385	
1.6976	-0.06162635	-0.0378345	
1.6978	-0.06162269	-0.0378451	
1.698	-0.06161903	-0.03785564	
1.6982	-0.06161538	-0.03786612	
1.6984	-0.06161173	-0.03787654	
1.6986	-0.0616081	-0.0378869	
1.6988	-0.06160447	-0.03789721	
1.699	-0.06160085	-0.03790746	
1.6992	-0.06159723	-0.03791765	
1.6994	-0.06159362	-0.0379278	
1.6996	-0.06159002	-0.03793788	
1.6998	-0.06158642	-0.03794791	
1.7	-0.06158284	-0.03795788	
1.7002	-0.06157926	-0.0379678	
1.7004	-0.06157568	-0.03797767	
1.7006	-0.06157212	-0.03798748	
1.7008	-0.06156856	-0.03799723	
1.701	-0.06156501	-0.03800694	
1.7012	-0.06156146	-0.03801659	
1.7014	-0.06155792	-0.03802619	
1.7016	-0.06155439	-0.03803574	
1.7018	-0.06155087	-0.03804523	
1.702	-0.06154735	-0.03805468	
1.7022	-0.06154384	-0.03806407	
1.7024	-0.06154034	-0.03807341	
1.7026	-0.06153684	-0.0380827	
1.7028	-0.06153335	-0.03809194	
1.703	-0.06152986	-0.03810113	
1.7032	-0.06152638	-0.03811027	
1.7034	-0.06152292	-0.03811936	
1.7036	-0.06151945	-0.03812841	
1.7038	-0.06151599	-0.0381374	
1.704	-0.06151254	-0.03814635	
1.7042	-0.0615091	-0.03815524	
1.7044	-0.06150567	-0.03816409	
1.7046	-0.06150224	-0.03817289	
1.7048	-0.06149881	-0.03818165	
1.705	-0.0614954	-0.03819035	
1.7052	-0.06149199	-0.03819901	
1.7054	-0.06148859	-0.03820763	
1.7056	-0.06148519	-0.0382162	
1.7058	-0.0614818	-0.03822472	
1.706	-0.06147842	-0.03823319	
1.7062	-0.06147504	-0.03824162	
1.7064	-0.06147167	-0.03825001	
1.7066	-0.06146831	-0.03825835	
1.7068	-0.06146495	-0.03826664	
1.707	-0.06146161	-0.0382749	
1.7072	-0.06145826	-0.0382831	
1.7074	-0.06145493	-0.03829127	
1.7076	-0.0614516	-0.03829939	
1.7078	-0.06144827	-0.03830747	
1.708	-0.06144496	-0.0383155	
1.7082	-0.06144165	-0.03832349	
1.7084	-0.06143834	-0.03833144	
1.7086	-0.06143505	-0.03833935	
1.7088	-0.06143176	-0.03834721	
1.709	-0.06142847	-0.03835503	
1.7092	-0.06142519	-0.03836282	
1.7094	-0.06142192	-0.03837056	
1.7096	-0.06141866	-0.03837826	
1.7098	-0.0614154	-0.03838592	
1.71	-0.06141215	-0.03839353	
1.7102	-0.0614089	-0.03840111	
1.7104	-0.06140567	-0.03840865	
1.7106	-0.06140243	-0.03841615	
1.7108	-0.06139921	-0.03842361	
1.711	-0.06139599	-0.03843103	
1.7112	-0.06139278	-0.03843841	
1.7114	-0.06138957	-0.03844575	
1.7116	-0.06138637	-0.03845305	
1.7118	-0.06138317	-0.03846032	
1.712	-0.06137999	-0.03846755	
1.7122	-0.06137681	-0.03847473	
1.7124	-0.06137363	-0.03848189	
1.7126	-0.06137046	-0.038489	
1.7128	-0.0613673	-0.03849608	
1.713	-0.06136414	-0.03850312	
1.7132	-0.06136099	-0.03851012	
1.7134	-0.06135785	-0.03851709	
1.7136	-0.06135471	-0.03852402	
1.7138	-0.06135158	-0.03853091	
1.714	-0.06134846	-0.03853777	
1.7142	-0.06134534	-0.03854459	
1.7144	-0.06134222	-0.03855138	
1.7146	-0.06133912	-0.03855813	
1.7148	-0.06133602	-0.03856485	
1.715	-0.06133293	-0.03857153	
1.7152	-0.06132984	-0.03857818	
1.7154	-0.06132676	-0.03858479	
1.7156	-0.06132368	-0.03859137	
1.7158	-0.06132061	-0.03859792	
1.716	-0.06131755	-0.03860442	
1.7162	-0.06131449	-0.0386109	
1.7164	-0.06131144	-0.03861735	
1.7166	-0.0613084	-0.03862376	
1.7168	-0.06130536	-0.03863014	
1.717	-0.06130232	-0.03863648	
1.7172	-0.0612993	-0.03864279	
1.7174	-0.06129628	-0.03864907	
1.7176	-0.06129326	-0.03865532	
1.7178	-0.06129025	-0.03866154	
1.718	-0.06128725	-0.03866772	
1.7182	-0.06128426	-0.03867387	
1.7184	-0.06128126	-0.03867999	
1.7186	-0.06127828	-0.03868608	
1.7188	-0.0612753	-0.03869214	
1.719	-0.06127233	-0.03869817	
1.7192	-0.06126937	-0.03870416	
1.7194	-0.0612664	-0.03871013	
1.7196	-0.06126345	-0.03871606	
1.7198	-0.0612605	-0.03872197	
1.72	-0.06125756	-0.03872784	
1.7202	-0.06125462	-0.03873369	
1.7204	-0.06125169	-0.03873951	
1.7206	-0.06124876	-0.03874529	
1.7208	-0.06124585	-0.03875105	
1.721	-0.06124293	-0.03875678	
1.7212	-0.06124002	-0.03876247	
1.7214	-0.06123713	-0.03876814	
1.7216	-0.06123423	-0.03877378	
1.7218	-0.06123134	-0.0387794	
1.722	-0.06122846	-0.03878498	
1.7222	-0.06122558	-0.03879054	
1.7224	-0.06122271	-0.03879606	
1.7226	-0.06121984	-0.03880156	
1.7228	-0.06121698	-0.03880703	
1.723	-0.06121412	-0.03881248	
1.7232	-0.06121127	-0.0388179	
1.7234	-0.06120843	-0.03882329	
1.7236	-0.06120559	-0.03882865	
1.7238	-0.06120276	-0.03883399	
1.724	-0.06119994	-0.0388393	
1.7242	-0.06119711	-0.03884458	
1.7244	-0.0611943	-0.03884983	
1.7246	-0.06119149	-0.03885506	
1.7248	-0.06118869	-0.03886027	
1.725	-0.06118589	-0.03886545	
1.7252	-0.0611831	-0.0388706	
1.7254	-0.06118031	-0.03887573	
1.7256	-0.06117753	-0.03888083	
1.7258	-0.06117475	-0.0388859	
1.726	-0.06117199	-0.03889095	
1.7262	-0.06116922	-0.03889598	
1.7264	-0.06116647	-0.03890098	
1.7266	-0.06116371	-0.03890595	
1.7268	-0.06116096	-0.0389109	
1.727	-0.06115822	-0.03891582	
1.7272	-0.06115549	-0.03892073	
1.7274	-0.06115276	-0.0389256	
1.7276	-0.06115003	-0.03893046	
1.7278	-0.06114731	-0.03893529	
1.728	-0.0611446	-0.03894009	
1.7282	-0.06114189	-0.03894487	
1.7284	-0.06113919	-0.03894963	
1.7286	-0.06113649	-0.03895437	
1.7288	-0.0611338	-0.03895907	
1.729	-0.06113111	-0.03896376	
1.7292	-0.06112843	-0.03896843	
1.7294	-0.06112576	-0.03897307	
1.7296	-0.06112309	-0.03897769	
1.7298	-0.06112042	-0.03898228	
1.73	-0.06111776	-0.03898686	
1.7302	-0.06111511	-0.03899141	
1.7304	-0.06111246	-0.03899594	
1.7306	-0.06110982	-0.03900044	
1.7308	-0.06110718	-0.03900493	
1.731	-0.06110455	-0.03900939	
1.7312	-0.06110192	-0.03901383	
1.7314	-0.0610993	-0.03901825	
1.7316	-0.06109669	-0.03902265	
1.7318	-0.06109408	-0.03902702	
1.732	-0.06109147	-0.03903138	
1.7322	-0.06108887	-0.03903571	
1.7324	-0.06108627	-0.03904003	
1.7326	-0.06108369	-0.03904432	
1.7328	-0.0610811	-0.03904859	
1.733	-0.06107852	-0.03905284	
1.7332	-0.06107595	-0.03905706	
1.7334	-0.06107338	-0.03906127	
1.7336	-0.06107082	-0.03906546	
1.7338	-0.06106826	-0.03906963	
1.734	-0.06106571	-0.03907378	
1.7342	-0.06106316	-0.03907791	
1.7344	-0.06106062	-0.03908201	
1.7346	-0.06105809	-0.0390861	
1.7348	-0.06105555	-0.03909017	
1.735	-0.06105303	-0.03909422	
1.7352	-0.0610505	-0.03909825	
1.7354	-0.06104799	-0.03910226	
1.7356	-0.06104548	-0.03910625	
1.7358	-0.06104297	-0.03911022	
1.736	-0.06104047	-0.03911417	
1.7362	-0.06103798	-0.0391181	
1.7364	-0.06103549	-0.03912202	
1.7366	-0.061033	-0.03912591	
1.7368	-0.06103052	-0.03912979	
1.737	-0.06102805	-0.03913365	
1.7372	-0.06102558	-0.03913749	
1.7374	-0.06102311	-0.03914131	
1.7376	-0.06102065	-0.03914511	
1.7378	-0.0610182	-0.03914889	
1.738	-0.06101575	-0.03915266	
1.7382	-0.06101331	-0.03915641	
1.7384	-0.06101087	-0.03916014	
1.7386	-0.06100843	-0.03916385	
1.7388	-0.061006	-0.03916755	
1.739	-0.06100358	-0.03917123	
1.7392	-0.06100116	-0.03917488	
1.7394	-0.06099875	-0.03917853	
1.7396	-0.06099633	-0.03918215	
1.7398	-0.06099393	-0.03918576	
1.74	-0.06099153	-0.03918935	
1.7402	-0.06098914	-0.03919293	
1.7404	-0.06098675	-0.03919648	
1.7406	-0.06098437	-0.03920002	
1.7408	-0.06098199	-0.03920355	
1.741	-0.06097961	-0.03920705	
1.7412	-0.06097724	-0.03921054	
1.7414	-0.06097487	-0.03921402	
1.7416	-0.06097252	-0.03921747	
1.7418	-0.06097016	-0.03922091	
1.742	-0.06096781	-0.03922434	
1.7422	-0.06096546	-0.03922775	
1.7424	-0.06096312	-0.03923114	
1.7426	-0.06096079	-0.03923451	
1.7428	-0.06095846	-0.03923787	
1.743	-0.06095613	-0.03924122	
1.7432	-0.06095381	-0.03924455	
1.7434	-0.06095149	-0.03924786	
1.7436	-0.06094918	-0.03925116	
1.7438	-0.06094688	-0.03925444	
1.744	-0.06094458	-0.03925771	
1.7442	-0.06094228	-0.03926096	
1.7444	-0.06093999	-0.03926419	
1.7446	-0.0609377	-0.03926741	
1.7448	-0.06093542	-0.03927062	
1.745	-0.06093314	-0.03927381	
1.7452	-0.06093086	-0.03927698	
1.7454	-0.06092859	-0.03928015	
1.7456	-0.06092633	-0.03928329	
1.7458	-0.06092407	-0.03928642	
1.746	-0.06092182	-0.03928954	
1.7462	-0.06091957	-0.03929264	
1.7464	-0.06091732	-0.03929573	
1.7466	-0.06091508	-0.0392988	
1.7468	-0.06091285	-0.03930186	
1.747	-0.06091062	-0.03930491	
1.7472	-0.06090839	-0.03930794	
1.7474	-0.06090617	-0.03931095	
1.7476	-0.06090395	-0.03931396	
1.7478	-0.06090173	-0.03931694	
1.748	-0.06089953	-0.03931992	
1.7482	-0.06089732	-0.03932288	
1.7484	-0.06089513	-0.03932583	
1.7486	-0.06089293	-0.03932876	
1.7488	-0.06089074	-0.03933168	
1.749	-0.06088856	-0.03933459	
1.7492	-0.06088638	-0.03933748	
1.7494	-0.0608842	-0.03934036	
1.7496	-0.06088203	-0.03934323	
1.7498	-0.06087986	-0.03934608	
1.75	-0.0608777	-0.03934892	
1.7502	-0.06087554	-0.03935175	
1.7504	-0.06087339	-0.03935456	
1.7506	-0.06087124	-0.03935736	
1.7508	-0.0608691	-0.03936015	
1.751	-0.06086696	-0.03936293	
1.7512	-0.06086482	-0.03936569	
1.7514	-0.06086269	-0.03936844	
1.7516	-0.06086056	-0.03937117	
1.7518	-0.06085844	-0.0393739	
1.752	-0.06085632	-0.03937661	
1.7522	-0.06085421	-0.03937931	
1.7524	-0.0608521	-0.039382	
1.7526	-0.06085	-0.03938467	
1.7528	-0.0608479	-0.03938733	
1.753	-0.0608458	-0.03938998	
1.7532	-0.06084371	-0.03939262	
1.7534	-0.06084163	-0.03939525	
1.7536	-0.06083954	-0.03939786	
1.7538	-0.06083747	-0.03940046	
1.754	-0.0608354	-0.03940305	
1.7542	-0.06083332	-0.03940563	
1.7544	-0.06083126	-0.0394082	
1.7546	-0.0608292	-0.03941075	
1.7548	-0.06082714	-0.0394133	
1.755	-0.06082509	-0.03941583	
1.7552	-0.06082305	-0.03941835	
1.7554	-0.060821	-0.03942085	
1.7556	-0.06081896	-0.03942335	
1.7558	-0.06081693	-0.03942584	
1.756	-0.0608149	-0.03942831	
1.7562	-0.06081287	-0.03943077	
1.7564	-0.06081085	-0.03943323	
1.7566	-0.06080883	-0.03943567	
1.7568	-0.06080682	-0.0394381	
1.757	-0.06080481	-0.03944052	
1.7572	-0.06080281	-0.03944292	
1.7574	-0.06080081	-0.03944532	
1.7576	-0.06079881	-0.03944771	
1.7578	-0.06079682	-0.03945008	
1.758	-0.06079483	-0.03945244	
1.7582	-0.06079284	-0.0394548	
1.7584	-0.06079087	-0.03945714	
1.7586	-0.06078889	-0.03945947	
1.7588	-0.06078692	-0.0394618	
1.759	-0.06078495	-0.03946411	
1.7592	-0.06078299	-0.03946641	
1.7594	-0.06078103	-0.0394687	
1.7596	-0.06077908	-0.03947098	
1.7598	-0.06077712	-0.03947325	
1.76	-0.06077518	-0.03947551	
1.7602	-0.06077324	-0.03947776	
1.7604	-0.0607713	-0.03948	
1.7606	-0.06076936	-0.03948222	
1.7608	-0.06076743	-0.03948445	
1.761	-0.06076551	-0.03948665	
1.7612	-0.06076359	-0.03948886	
1.7614	-0.06076167	-0.03949104	
1.7616	-0.06075976	-0.03949322	
1.7618	-0.06075785	-0.03949539	
1.762	-0.06075594	-0.03949755	
1.7622	-0.06075404	-0.0394997	
1.7624	-0.06075214	-0.03950184	
1.7626	-0.06075025	-0.03950397	
1.7628	-0.06074836	-0.0395061	
1.763	-0.06074647	-0.03950821	
1.7632	-0.06074459	-0.03951031	
1.7634	-0.06074271	-0.0395124	
1.7636	-0.06074084	-0.03951449	
1.7638	-0.06073897	-0.03951656	
1.764	-0.06073711	-0.03951863	
1.7642	-0.06073524	-0.03952068	
1.7644	-0.06073339	-0.03952273	
1.7646	-0.06073153	-0.03952477	
1.7648	-0.06072968	-0.03952679	
1.765	-0.06072784	-0.03952881	
1.7652	-0.06072599	-0.03953082	
1.7654	-0.06072416	-0.03953283	
1.7656	-0.06072232	-0.03953482	
1.7658	-0.06072049	-0.0395368	
1.766	-0.06071867	-0.03953878	
1.7662	-0.06071685	-0.03954075	
1.7664	-0.06071503	-0.0395427	
1.7666	-0.06071321	-0.03954465	
1.7668	-0.0607114	-0.03954659	
1.767	-0.0607096	-0.03954852	
1.7672	-0.06070779	-0.03955044	
1.7674	-0.06070599	-0.03955236	
1.7676	-0.0607042	-0.03955426	
1.7678	-0.06070241	-0.03955616	
1.768	-0.06070062	-0.03955805	
1.7682	-0.06069883	-0.03955993	
1.7684	-0.06069705	-0.0395618	
1.7686	-0.06069528	-0.03956366	
1.7688	-0.0606935	-0.03956552	
1.769	-0.06069174	-0.03956737	
1.7692	-0.06068997	-0.03956921	
1.7694	-0.06068821	-0.03957104	
1.7696	-0.06068645	-0.03957286	
1.7698	-0.0606847	-0.03957468	
1.77	-0.06068295	-0.03957648	
1.7702	-0.0606812	-0.03957828	
1.7704	-0.06067946	-0.03958007	
1.7706	-0.06067772	-0.03958185	
1.7708	-0.06067599	-0.03958363	
1.771	-0.06067425	-0.0395854	
1.7712	-0.06067253	-0.03958715	
1.7714	-0.0606708	-0.03958891	
1.7716	-0.06066908	-0.03959065	
1.7718	-0.06066737	-0.03959239	
1.772	-0.06066565	-0.03959412	
1.7722	-0.06066394	-0.03959584	
1.7724	-0.06066224	-0.03959755	
1.7726	-0.06066053	-0.03959925	
1.7728	-0.06065883	-0.03960095	
1.773	-0.06065714	-0.03960264	
1.7732	-0.06065545	-0.03960433	
1.7734	-0.06065376	-0.039606	
1.7736	-0.06065208	-0.03960767	
1.7738	-0.0606504	-0.03960934	
1.774	-0.06064872	-0.03961099	
1.7742	-0.06064705	-0.03961264	
1.7744	-0.06064538	-0.03961428	
1.7746	-0.06064371	-0.03961591	
1.7748	-0.06064205	-0.03961753	
1.775	-0.06064039	-0.03961915	
1.7752	-0.06063874	-0.03962076	
1.7754	-0.06063709	-0.03962237	
1.7756	-0.06063544	-0.03962396	
1.7758	-0.06063379	-0.03962555	
1.776	-0.06063215	-0.03962713	
1.7762	-0.06063052	-0.03962871	
1.7764	-0.06062888	-0.03963028	
1.7766	-0.06062725	-0.03963184	
1.7768	-0.06062562	-0.0396334	
1.777	-0.060624	-0.03963495	
1.7772	-0.06062238	-0.03963649	
1.7774	-0.06062076	-0.03963802	
1.7776	-0.06061915	-0.03963955	
1.7778	-0.06061754	-0.03964107	
1.778	-0.06061593	-0.03964259	
1.7782	-0.06061433	-0.0396441	
1.7784	-0.06061273	-0.0396456	
1.7786	-0.06061114	-0.03964709	
1.7788	-0.06060954	-0.03964858	
1.779	-0.06060795	-0.03965006	
1.7792	-0.06060637	-0.03965154	
1.7794	-0.06060478	-0.03965301	
1.7796	-0.06060321	-0.03965447	
1.7798	-0.06060163	-0.03965593	
1.78	-0.06060006	-0.03965738	
1.7802	-0.06059849	-0.03965882	
1.7804	-0.06059693	-0.03966026	
1.7806	-0.06059536	-0.03966169	
1.7808	-0.06059381	-0.03966312	
1.781	-0.06059225	-0.03966454	
1.7812	-0.0605907	-0.03966595	
1.7814	-0.06058915	-0.03966736	
1.7816	-0.06058761	-0.03966876	
1.7818	-0.06058607	-0.03967015	
1.782	-0.06058453	-0.03967154	
1.7822	-0.06058299	-0.03967292	
1.7824	-0.06058146	-0.0396743	
1.7826	-0.06057993	-0.03967567	
1.7828	-0.06057841	-0.03967704	
1.783	-0.06057688	-0.03967839	
1.7832	-0.06057537	-0.03967974	
1.7834	-0.06057385	-0.03968109	
1.7836	-0.06057234	-0.03968243	
1.7838	-0.06057083	-0.03968377	
1.784	-0.06056932	-0.0396851	
1.7842	-0.06056782	-0.03968642	
1.7844	-0.06056632	-0.03968774	
1.7846	-0.06056483	-0.03968905	
1.7848	-0.06056333	-0.03969036	
1.785	-0.06056184	-0.03969166	
1.7852	-0.06056036	-0.03969295	
1.7854	-0.06055887	-0.03969424	
1.7856	-0.0605574	-0.03969553	
1.7858	-0.06055592	-0.03969681	
1.786	-0.06055444	-0.03969808	
1.7862	-0.06055298	-0.03969935	
1.7864	-0.06055151	-0.03970061	
1.7866	-0.06055005	-0.03970186	
1.7868	-0.06054858	-0.03970312	
1.787	-0.06054713	-0.03970436	
1.7872	-0.06054567	-0.0397056	
1.7874	-0.06054422	-0.03970684	
1.7876	-0.06054277	-0.03970807	
1.7878	-0.06054133	-0.03970929	
1.788	-0.06053989	-0.03971051	
1.7882	-0.06053845	-0.03971172	
1.7884	-0.06053701	-0.03971294	
1.7886	-0.06053558	-0.03971414	
1.7888	-0.06053415	-0.03971533	
1.789	-0.06053273	-0.03971653	
1.7892	-0.0605313	-0.03971772	
1.7894	-0.06052988	-0.0397189	
1.7896	-0.06052846	-0.03972008	
1.7898	-0.06052705	-0.03972125	
1.79	-0.06052564	-0.03972242	
1.7902	-0.06052423	-0.03972358	
1.7904	-0.06052283	-0.03972474	
1.7906	-0.06052143	-0.03972589	
1.7908	-0.06052003	-0.03972704	
1.791	-0.06051863	-0.03972818	
1.7912	-0.06051724	-0.03972932	
1.7914	-0.06051585	-0.03973046	
1.7916	-0.06051446	-0.03973158	
1.7918	-0.06051308	-0.03973271	
1.792	-0.0605117	-0.03973382	
1.7922	-0.06051033	-0.03973494	
1.7924	-0.06050895	-0.03973605	
1.7926	-0.06050758	-0.03973715	
1.7928	-0.06050621	-0.03973825	
1.793	-0.06050485	-0.03973934	
1.7932	-0.06050348	-0.03974044	
1.7934	-0.06050212	-0.03974152	
1.7936	-0.06050077	-0.0397426	
1.7938	-0.06049941	-0.03974368	
1.794	-0.06049806	-0.03974475	
1.7942	-0.06049671	-0.03974582	
1.7944	-0.06049537	-0.03974688	
1.7946	-0.06049403	-0.03974794	
1.7948	-0.06049269	-0.03974899	
1.795	-0.06049135	-0.03975004	
1.7952	-0.06049002	-0.03975108	
1.7954	-0.06048869	-0.03975213	
1.7956	-0.06048736	-0.03975316	
1.7958	-0.06048604	-0.03975419	
1.796	-0.06048472	-0.03975522	
1.7962	-0.0604834	-0.03975624	
1.7964	-0.06048208	-0.03975726	
1.7966	-0.06048077	-0.03975827	
1.7968	-0.06047946	-0.03975928	
1.797	-0.06047815	-0.03976028	
1.7972	-0.06047685	-0.03976129	
1.7974	-0.06047555	-0.03976228	
1.7976	-0.06047425	-0.03976328	
1.7978	-0.06047295	-0.03976426	
1.798	-0.06047166	-0.03976525	
1.7982	-0.06047037	-0.03976623	
1.7984	-0.06046908	-0.0397672	
1.7986	-0.0604678	-0.03976817	
1.7988	-0.06046652	-0.03976914	
1.799	-0.06046524	-0.0397701	
1.7992	-0.06046396	-0.03977106	
1.7994	-0.06046269	-0.03977202	
1.7996	-0.06046142	-0.03977297	
1.7998	-0.06046015	-0.03977391	
1.8	-0.06045888	-0.03977486	
1.8002	-0.06045762	-0.03977579	
1.8004	-0.06045636	-0.03977673	
1.8006	-0.06045511	-0.03977766	
1.8008	-0.06045385	-0.03977859	
1.801	-0.0604526	-0.03977951	
1.8012	-0.06045135	-0.03978043	
1.8014	-0.06045011	-0.03978134	
1.8016	-0.06044886	-0.03978225	
1.8018	-0.06044762	-0.03978316	
1.802	-0.06044639	-0.03978406	
1.8022	-0.06044515	-0.03978496	
1.8024	-0.06044392	-0.03978586	
1.8026	-0.06044269	-0.03978675	
1.8028	-0.06044146	-0.03978764	
1.803	-0.06044024	-0.03978852	
1.8032	-0.06043902	-0.0397894	
1.8034	-0.0604378	-0.03979028	
1.8036	-0.06043658	-0.03979116	
1.8038	-0.06043537	-0.03979202	
1.804	-0.06043416	-0.03979289	
1.8042	-0.06043295	-0.03979375	
1.8044	-0.06043174	-0.03979461	
1.8046	-0.06043054	-0.03979547	
1.8048	-0.06042934	-0.03979632	
1.805	-0.06042815	-0.03979716	
1.8052	-0.06042695	-0.03979801	
1.8054	-0.06042576	-0.03979885	
1.8056	-0.06042457	-0.03979968	
1.8058	-0.06042338	-0.03980052	
1.806	-0.0604222	-0.03980135	
1.8062	-0.06042102	-0.03980217	
1.8064	-0.06041984	-0.03980299	
1.8066	-0.06041866	-0.03980381	
1.8068	-0.06041748	-0.03980463	
1.807	-0.06041631	-0.03980544	
1.8072	-0.06041515	-0.03980625	
1.8074	-0.06041398	-0.03980706	
1.8076	-0.06041281	-0.03980786	
1.8078	-0.06041165	-0.03980866	
1.808	-0.0604105	-0.03980945	
1.8082	-0.06040934	-0.03981024	
1.8084	-0.06040819	-0.03981103	
1.8086	-0.06040704	-0.03981182	
1.8088	-0.06040588	-0.0398126	
1.809	-0.06040474	-0.03981338	
1.8092	-0.0604036	-0.03981416	
1.8094	-0.06040246	-0.03981493	
1.8096	-0.06040132	-0.03981569	
1.8098	-0.06040018	-0.03981646	
1.81	-0.06039905	-0.03981723	
1.8102	-0.06039792	-0.03981798	
1.8104	-0.06039679	-0.03981874	
1.8106	-0.06039566	-0.03981949	
1.8108	-0.06039454	-0.03982024	
1.811	-0.06039342	-0.03982099	
1.8112	-0.0603923	-0.03982173	
1.8114	-0.06039118	-0.03982247	
1.8116	-0.06039007	-0.03982321	
1.8118	-0.06038896	-0.03982394	
1.812	-0.06038785	-0.03982467	
1.8122	-0.06038674	-0.0398254	
1.8124	-0.06038564	-0.03982612	
1.8126	-0.06038454	-0.03982685	
1.8128	-0.06038344	-0.03982757	
1.813	-0.06038234	-0.03982828	
1.8132	-0.06038125	-0.03982899	
1.8134	-0.06038016	-0.0398297	
1.8136	-0.06037907	-0.03983041	
1.8138	-0.06037798	-0.03983111	
1.814	-0.0603769	-0.03983181	
1.8142	-0.06037581	-0.03983251	
1.8144	-0.06037473	-0.03983321	
1.8146	-0.06037366	-0.0398339	
1.8148	-0.06037258	-0.03983459	
1.815	-0.06037151	-0.03983527	
1.8152	-0.06037044	-0.03983596	
1.8154	-0.06036937	-0.03983663	
1.8156	-0.06036831	-0.03983731	
1.8158	-0.06036724	-0.03983799	
1.816	-0.06036618	-0.03983866	
1.8162	-0.06036513	-0.03983933	
1.8164	-0.06036407	-0.03983999	
1.8166	-0.06036301	-0.03984066	
1.8168	-0.06036196	-0.03984132	
1.817	-0.06036091	-0.03984198	
1.8172	-0.06035987	-0.03984263	
1.8174	-0.06035882	-0.03984328	
1.8176	-0.06035778	-0.03984393	
1.8178	-0.06035674	-0.03984458	
1.818	-0.0603557	-0.03984522	
1.8182	-0.06035467	-0.03984587	
1.8184	-0.06035363	-0.0398465	
1.8186	-0.0603526	-0.03984714	
1.8188	-0.06035158	-0.03984777	
1.819	-0.06035055	-0.0398484	
1.8192	-0.06034952	-0.03984903	
1.8194	-0.0603485	-0.03984966	
1.8196	-0.06034748	-0.03985028	
1.8198	-0.06034647	-0.0398509	
1.82	-0.06034545	-0.03985152	
1.8202	-0.06034444	-0.03985213	
1.8204	-0.06034343	-0.03985274	
1.8206	-0.06034242	-0.03985335	
